,index,id,date,time,user_id,username,name,tweet,language,link,EYD,remove_stopword,Stemming,Token,label
463,414,1.64045e+18,3/28/2023,3:37:30,1.60368e+18,mamabiasai,¥ a u m e n e e r,penting bule pada dateng ke bali soal perilaku buruk ngelunjak urusan belakangan bule kere sok belagu tan,in,https://twitter.com/mamabiasai/status/1640453010391470080,penting bule pada datang ke bali soal perilaku buruk ngelunjak urusan belakangan bule kere sok belaga tan,bule bali perilaku buruk ngelunjak urusan bule kere sok belaga tan,bule bali perilaku buruk ngelunjak urus bule kere sok belaga tan,"['bule', 'bali', 'perilaku', 'buruk', 'ngelunjak', 'urus', 'bule', 'kere', 'sok', 'belaga', 'tan']",0
464,424,1.64018e+18,3/27/2023,9:30:09,969993558.0,goenawangn,GoeN,biar kere biar gembel biar pekok kalau bule tetep saja banyak orang tolol menghamba mereka mereka menganggap bule manusia super padahal banyak juga bule bajingan ,in,https://twitter.com/goenawangn/status/1640179371238658049,biar kere biar gembel biar bodoh kalau bule tetap saja banyak orang tolol menghamba mereka mereka menganggap bule manusia super padahal banyak juga bule bajingan ,kere gembel bodoh bule orang tolol menghamba menganggap bule manusia super bule bajingan,kere gembel bodoh bule orang tolol hamba anggap bule manusia super bule bajing,"['kere', 'gembel', 'bodoh', 'bule', 'orang', 'tolol', 'hamba', 'anggap', 'bule', 'manusia', 'super', 'bule', 'bajing']",0
465,429,1.64008e+18,3/27/2023,3:03:47,723818990.0,viviyanti_pipi,Pipi,paling kesel lihat bule yang ngamuk pas nyepi orang sono cuman ngehadang doang di jalan dilerai pas bulenya ngamok kenapa ga di tonjok aja ramai2 udah bule kere ga ngehargain budaya orang sama pernah ada yang foto tlenji di lokasi keramat,in,https://twitter.com/viviyanti_pipi/status/1640082137889267712,paling kesal lihat bule yang mengamuk pas nyepi orang sana cuma ngehadang doang di jalan dilerai pas bulenya ngamok kenapa tidak di tonjok saja ramai ramai sudah bule kere tidak menghargai budaya orang sama pernah ada yang foto tlenji di lokasi keramat,kesal lihat bule mengamuk pas nyepi orang ngehadang doang jalan dilerai pas bulenya ngamok tonjok ramai ramai bule kere menghargai budaya orang foto tlenji lokasi keramat,kesal lihat bule amuk pas nyepi orang ngehadang doang jalan lerai pas bule ngamok tonjok ramai ramai bule kere harga budaya orang foto tlenji lokasi keramat,"['kesal', 'lihat', 'bule', 'amuk', 'pas', 'nyepi', 'orang', 'ngehadang', 'doang', 'jalan', 'lerai', 'pas', 'bule', 'ngamok', 'tonjok', 'ramai', 'ramai', 'bule', 'kere', 'harga', 'budaya', 'orang', 'foto', 'tlenji', 'lokasi', 'keramat']",0
466,432,1.64003e+18,3/26/2023,23:19:45,129157290.0,habibihabobo,unfaedahabobo,hayooo mohon perhatiannya pak bule bule kere semakin meresahkan,in,https://twitter.com/habibihabobo/status/1640025758713393152,hayo mohon perhatiannya pak bule bule kere semakin meresahkan,hayo mohon perhatiannya bule bule kere meresahkan,hayo mohon perhati bule bule kere resah,"['hayo', 'mohon', 'perhati', 'bule', 'bule', 'kere', 'resah']",0
467,436,1.63992e+18,3/26/2023,16:28:52,55846219.0,jerygunawann,jerygunawan,emang iya kan bule kere buangan dari aussie jobless dpt subsidi dari negaranya dtng ke bali lebih dari cukup mereka butuh bali bali jg butuh mereka yg teriak2 yg gak tinggal di bali nanti kalo bali jadi susah apakah mereka yg teriak2 akan kirimin nasi bungkus ke bali ,in,https://twitter.com/jerygunawann/status/1639922356033552386,memang iya kan bule kere buangan dari australia jobless dapat subsidi dari negaranya datang ke bali lebih dari cukup mereka butuh bali bali juga butuh mereka yang teriak teriak yang tidak tinggal di bali nanti kalau bali jadi susah apakah mereka yang teriak teriak akan kirimkan nasi bungkus ke bali ,bule kere buangan australia jobless subsidi negaranya bali butuh bali bali butuh teriak teriak tinggal bali bali susah teriak teriak kirimkan nasi bungkus bali,bule kere buang australia jobless subsidi negara bali butuh bali bali butuh teriak teriak tinggal bali bali susah teriak teriak kirim nasi bungkus bali,"['bule', 'kere', 'buang', 'australia', 'jobless', 'subsidi', 'negara', 'bali', 'butuh', 'bali', 'bali', 'butuh', 'teriak', 'teriak', 'tinggal', 'bali', 'bali', 'susah', 'teriak', 'teriak', 'kirim', 'nasi', 'bungkus', 'bali']",0
468,451,1.63965e+18,3/25/2023,22:22:38,1346220324.0,sukaakunggak,tukangbaca,lo tau ga banyak bule sampah kere yg datang yg malah jadi ga karuan disana di tv itu d jelaskan padahal point ny apa,in,https://twitter.com/sukaakunggak/status/1639648998016569344,kamu tau tidak banyak bule sampah kere yang datang yang malah jadi tidak karuan di sana di televisi itu di jelaskan padahal point nya apa,bule sampah kere karuan televisi point,bule sampah kere karuan televisi point,"['bule', 'sampah', 'kere', 'karuan', 'televisi', 'point']",0
469,452,1.63964e+18,3/25/2023,21:56:52,7.48856e+17,gianthogw33d,apro,deportasi ae bule bule kere ngeneki,in,https://twitter.com/gianthogw33d/status/1639642509818351617,deportasi saja bule bule kere ngeneki,deportasi bule bule kere ngeneki,deportasi bule bule kere ngeneki,"['deportasi', 'bule', 'bule', 'kere', 'ngeneki']",0
470,461,1.63456e+18,3/11/2023,21:38:35,1543448936.0,bakabaek,b,liriknya bahas kaum bule yang dateng ke tanah bali merusak seni budaya lokal juga penyebab rusaknya perekonomian sebagian kaum marjinal yg jd korban gentrifikasi dan tentunya banyak masalah dari trouble making bule lainnya ,in,https://twitter.com/bakabaek/status/1634564481895530498,liriknya bahas kaum bule yang datang ke tanah bali merusak seni budaya lokal juga penyebab rusaknya perekonomian sebagian kaum marjinal yang jadi korban gentrifikasi dan tentunya banyak masalah dari trouble making bule lainnya ,liriknya bahas kaum bule tanah bali merusak seni budaya lokal penyebab rusaknya perekonomian kaum marjinal korban gentrifikasi trouble making bule,lirik bahas kaum bule tanah bali rusak seni budaya lokal sebab rusak ekonomi kaum marjinal korban gentrifikasi trouble making bule,"['lirik', 'bahas', 'kaum', 'bule', 'tanah', 'bali', 'rusak', 'seni', 'budaya', 'lokal', 'sebab', 'rusak', 'ekonomi', 'kaum', 'marjinal', 'korban', 'gentrifikasi', 'trouble', 'making', 'bule']",0
471,463,1.63271e+18,3/6/2023,18:38:35,1.25511e+18,beruanglawt,abye,harga sewa motor udh kaya sewa kosan pdhl harga beli asetnya jauh lebih rendah naikin harganya gaada akhlak buat ngikutin standar bule terus skrng sedih karena bule masang harga lebih murah eat that shit bro emg bali udh gentrifikasi abis,in,https://twitter.com/beruanglawt/status/1632707241592881152,harga sewa motor sudah kayak sewa indekos padahal harga beli asetnya jauh lebih rendah naikan harganya tidak ada akhlak buat mengikuti standar bule terus sekarang sedih karena bule memasang harga lebih murah eat that shit bro memang bali sudah gentrifikasi habis,harga sewa motor sewa indekos harga beli asetnya rendah naikan harganya akhlak mengikuti standar bule sedih bule memasang harga murah eat that shit bro bali gentrifikasi habis,harga sewa motor sewa indekos harga beli aset rendah naik harga akhlak ikut standar bule sedih bule pasang harga murah eat that shit bro bali gentrifikasi habis,"['harga', 'sewa', 'motor', 'sewa', 'indekos', 'harga', 'beli', 'aset', 'rendah', 'naik', 'harga', 'akhlak', 'ikut', 'standar', 'bule', 'sedih', 'bule', 'pasang', 'harga', 'murah', 'eat', 'that', 'shit', 'bro', 'bali', 'gentrifikasi', 'habis']",0
472,464,1.63151e+18,3/3/2023,11:40:59,9.32774e+17,wavjav,ワフ・ジャフ,masnya tahu gentrifikasi populasi bule makin banyak harga2 di bali naik karena supply kalah sama demand duit asing usaha pemukiman harga di bali bakal hancur dimainkan asing warga lokal terjajah,in,https://twitter.com/WAVJAV/status/1631514986148409344,masnya tahu gentrifikasi populasi bule makin banyak harga harga di bali naik karena supply kalah sama demand duit asing usaha pemukiman harga di bali bakal hancur dimainkan asing warga lokal terjajah,masnya gentrifikasi populasi bule harga harga bali supply kalah demand duit asing usaha pemukiman harga bali hancur dimainkan asing warga lokal terjajah,mas gentrifikasi populasi bule harga harga bali supply kalah demand duit asing usaha mukim harga bali hancur main asing warga lokal jajah,"['mas', 'gentrifikasi', 'populasi', 'bule', 'harga', 'harga', 'bali', 'supply', 'kalah', 'demand', 'duit', 'asing', 'usaha', 'mukim', 'harga', 'bali', 'hancur', 'main', 'asing', 'w', 'arga', 'lokal', 'jajah']",0
473,466,1.62576e+18,2/15/2023,14:36:22,500705112.0,mpok_hanum,Hanum Larasati,bahkan warga white yg diagungkan si nas di kontennya aja pada protes atas video tsb shoot warga lokal dgn gambaran pelayan yg ramah blm lagi sok an angkat isu inklusif desa bengkala kecewa bener sm melihat bali dgn promo gentrifikasi,in,https://twitter.com/Mpok_Hanum/status/1625760917903515650,bahkan warga white yang diagungkan sih nas di kontennya saja pada protes atas video tersebut shoot warga lokal dengan gambaran pelayan yang ramah belum lagi sok an angkat isu inklusif desa bengkala kecewa benar sama melihat bali dengan promo gentrifikasi,warga white diagungkan nas kontennya protes video shoot warga lokal gambaran pelayan ramah sok an angkat isu inklusif desa bengkala kecewa bali promo gentrifikasi,warga white agung nas konten protes video shoot warga lokal gambar layan ramah sok an angkat isu inklusif desa bengkala kecewa bali promo gentrifikasi,"['w', 'arga', 'w', 'hite', 'agung', 'nas', 'konten', 'protes', 'video', 'shoot', 'w', 'arga', 'lokal', 'gambar', 'layan', 'ramah', 'sok', 'an', 'angkat', 'isu', 'inklusif', 'desa', 'bengkala', 'kecewa', 'bali', 'promo', 'gentrifikasi']",0
474,471,1.62426e+18,2/11/2023,11:05:42,76984137.0,rayestu,Nathaniel Rayestu,wajar bahwa banyak orang jakarta yang kesel dengan gentrifikasi di bali oleh bule2 digital nomad ya karena bali jadi lebih mahal buat kita juga gentrifiers complaining about gentrification,in,https://twitter.com/rayestu/status/1624258349142507522,wajar bahwa banyak orang jakarta yang kesal dengan gentrifikasi di bali oleh bule2 digital nomad ya karena bali jadi lebih mahal buat kita juga gentrifiers complaining about gentrification,wajar orang jakarta kesal gentrifikasi bali bule2 digital nomad ya bali mahal gentrifiers complaining about gentrification,wajar orang jakarta kesal gentrifikasi bali bule2 digital nomad ya bali mahal gentrifiers complaining about gentrification,"['w', 'ajar', 'orang', 'jakarta', 'kesal', 'gentrifikasi', 'bali', 'bule2', 'digital', 'nomad', 'ya', 'bali', 'mahal', 'gentrifiers', 'complaining', 'about', 'gentrification']",0
475,473,1.62416e+18,2/11/2023,4:44:03,51386878.0,selly_cious,Selly antiFa NOT antiVaxx,mo marah bgt sama whitewashing slash gentrifikasi si nas eh pas liat temen yg orang bali woles n malah bangga yowes siapalah akuh ,in,https://twitter.com/selly_cious/status/1624162304831913986,mau marah banget sama whitewashing slash gentrifikasi sih nas eh pas lihat teman yang orang bali santai dan malah bangga yowes siapalah aku ,marah whitewashing slash gentrifikasi nas eh pas lihat teman orang bali santai bangga yowes siapalah,marah whitewashing slash gentrifikasi nas eh pas lihat teman orang bali santai bangga yowes siapa,"['marah', 'w', 'hitewashing', 'slash', 'gentrifikasi', 'nas', 'eh', 'pas', 'lihat', 'teman', 'orang', 'bali', 'santai', 'bangga', 'yowes', 'siapa']",0
476,475,1.6239e+18,2/10/2023,11:32:21,9.83118e+17,ateleledrop,🎭,aduh drpd lo semua bahas kelakuan inpluenza yg tinggal di urop mending lo semua lanjutin tuh ya diskusi kemiskinan struktual ama gentrifikasi di bali,in,https://twitter.com/ateleledrop/status/1623902668057096192,aduh daripada kamu semua bahas kelakuan inpluenza yang tinggal di urop mending kamu semua lanjutkan itu ya diskusi kemiskinan struktual sama gentrifikasi di bali,aduh bahas kelakuan inpluenza tinggal urop mending lanjutkan ya diskusi kemiskinan struktual gentrifikasi bali,aduh bahas laku inpluenza tinggal urop mending lanjut ya diskusi miskin struktual gentrifikasi bali,"['aduh', 'bahas', 'laku', 'inpluenza', 'tinggal', 'urop', 'mending', 'lanjut', 'ya', 'diskusi', 'miskin', 'struktual', 'gentrifikasi', 'bali']",0
477,478,1.62368e+18,2/9/2023,20:50:23,43133378.0,__azza,yuk,waktu nonton konten nas d aku kira itu sarcasm serius bali dibilang daerah paling white ada kebenaran di statement itu tapi aku kira kontennya untuk nyindir gentrifikasi dan eksploitasi berlebihan baik oleh turis pengusaha dan pemerintah ternyata nggak ya ,in,https://twitter.com/__azza/status/1623680714356166656,waktu menonton konten nas di aku kira itu sarcasm serius bali dibilang daerah paling white ada kebenaran di pernyataan itu tapi aku kira kontennya untuk menyindir gentrifikasi dan eksploitasi berlebihan baik oleh turis pengusaha dan pemerintah ternyata enggak ya ,menonton konten nas sarcasm serius bali dibilang daerah white kebenaran pernyataan kontennya menyindir gentrifikasi eksploitasi turis pengusaha pemerintah ya,tonton konten nas sarcasm serius bali bilang daerah white benar nyata konten sindir gentrifikasi eksploitasi turis usaha perintah ya,"['tonton', 'konten', 'nas', 'sarcasm', 'serius', 'bali', 'bilang', 'daerah', 'w', 'hite', 'benar', 'nyata', 'konten', 'sindir', 'gentrifikasi', 'eksploitasi', 'turis', 'usaha', 'perintah', 'ya']",0
478,480,1.62337e+18,2/9/2023,0:25:10,185611967.0,t0nyzul,tachy ( •̀⌣•́)ง,ya masa harus nunggu gentrifikasi kerasa dulu baru action yang ada ntar keburu lewat point of no return contohnya liat aja hawaii skrg yang perlu dikritik juga para so called digital nomad ini tinggal di bali abuse visa which means mereka gak bayar pajak penghasilan juga,in,https://twitter.com/t0nyzul/status/1623372379509637122,ya masa harus menunggu gentrifikasi kerasa dulu baru action yang ada nanti keburu lewat point of no return contohnya lihat saja hawaii sekarang yang perlu dikritik juga para sok called digital nomad ini tinggal di bali abuse visa which means mereka tidak bayar pajak penghasilan juga,ya menunggu gentrifikasi kerasa action keburu point of no return contohnya lihat hawaii dikritik sok called digital nomad tinggal bali abuse visa which means bayar pajak penghasilan,ya tunggu gentrifikasi rasa action keburu point of no return contoh lihat hawaii kritik sok called digital nomad tinggal bali abuse visa which means bayar pajak hasil,"['ya', 'tunggu', 'gentrifikasi', 'rasa', 'action', 'keburu', 'point', 'of', 'no', 'return', 'contoh', 'lihat', 'hawaii', 'kritik', 'sok', 'called', 'digital', 'nomad', 'tinggal', 'bali', 'abuse', 'visa', 'w', 'hich', 'means', 'bayar', 'pajak', 'hasil']",0
479,494,1.57181e+18,9/19/2022,17:24:31,1.24502e+18,plumpotatosack,Anubis,bangsat udah harga rumah awal diatas umr bali skrg nambah pula 10x lipat cuma buat sewa bener2 gentrifikasi,in,https://twitter.com/plumpotatosack/status/1571807440915791878,bangsat sudah harga rumah awal di atas upah minimum regional bali sekarang menambah pula 10x lipat cuma buat sewa benar benar gentrifikasi,bangsat harga rumah upah minimum regional bali menambah 10x lipat sewa gentrifikasi,bangsat harga rumah upah minimum regional bali tambah 10x lipat sewa gentrifikasi,"['bangsat', 'harga', 'rumah', 'upah', 'minimum', 'regional', 'bali', 'tambah', '10x', 'lipat', 'sewa', 'gentrifikasi']",0
480,497,1.54957e+18,7/20/2022,8:44:50,87663294.0,dearnoona_,Noona 🦋 자기야,istilah gentrifikasi kan sempet hietz pas viral kasus expat2 digital nomad di bali bikin e book tips amp tricks pindah ke bali kala pandemi amp living high class dgn budget jauh lbh murah drpd di us dan mereka akhirnya dideportasi krn langgar izin imigrasi ,in,https://twitter.com/dearnoona_/status/1549571000756731904,istilah gentrifikasi kan sempat hietz pas viral kasus expat2 digital nomad di bali bikin e book tips amp tricks pindah ke bali kala pandemi amp living high class dengan budget jauh lebih murah daripada di us dan mereka akhirnya dideportasi karena langgar izin imigrasi ,istilah gentrifikasi hietz pas viral expat2 digital nomad bali bikin e book tips amp tricks pindah bali pandemi amp living high class budget murah us dideportasi langgar izin imigrasi,istilah gentrifikasi hietz pas viral expat2 digital nomad bali bikin e book tips amp tricks pindah bali pandemi amp living high class budget murah us deportasi langgar izin imigrasi,"['istilah', 'gentrifikasi', 'hietz', 'pas', 'viral', 'expat2', 'digital', 'nomad', 'bali', 'bikin', 'e', 'book', 'tips', 'amp', 'tricks', 'pindah', 'bali', 'pandemi', 'amp', 'living', 'high', 'class', 'budget', 'murah', 'us', 'deportasi', 'langgar', 'izin', 'imigrasi']",0
481,499,1.53939e+18,6/22/2022,6:44:36,3312591985.0,vel_daru,Gee⁷ 玉娟 || 아포방포 💜,halah capek ya ngurusin konflik dimana2 kadang org merasa krn trauma perlakuan yg mereka terima maka mereka punya hak untuk ngejelek2in org lain contohnya seperti si pasangan yg gentrifikasi bali terus pas dideportasi teriak rasis dan homofobik ,in,https://twitter.com/vel_daru/status/1539393881304879112,alah cape ya mengurus konflik dimana mana kadang orang merasa karena trauma perlakuan yang mereka terima maka mereka punya hak untuk menjelek jelekkan orang lain contohnya seperti sih pasangan yang gentrifikasi bali terus pas dideportasi teriak racist dan homofobik ,alah cape ya mengurus konflik dimana kadang orang trauma perlakuan terima hak menjelek menjelekkan orang contohnya pasangan gentrifikasi bali pas dideportasi teriak racist homofobik,alah cape ya urus konflik mana kadang orang trauma laku terima hak jelek jelek orang contoh pasang gentrifikasi bali pas deportasi teriak racist homofobik,"['alah', 'cape', 'ya', 'urus', 'konflik', 'mana', 'kadang', 'orang', 'trauma', 'laku', 'terima', 'hak', 'jelek', 'jelek', 'orang', 'contoh', 'pasang', 'gentrifikasi', 'bali', 'pas', 'deportasi', 'teriak', 'racist', 'homofobik']",0
